Paterson NJ Provo UT,Paterson NJ,Provo UT,2590.5
Augusta ME Wichita KS,Augusta ME,Wichita KS,1958.2
Phoenix AZ Dayton OH,Phoenix AZ,Dayton OH,1975.2
Salem OR Nashville TN,Salem OR,Nashville TN,2577.1
Saint Louis MO Lowell MA,Saint Louis MO,Lowell MA,1333.7
Pensacola FL Lawrence MA,Pensacola FL,Lawrence MA,1396.8
Key West FL Milwaukee WI,Key West FL,Milwaukee WI,1345.4
Saint Cloud MN Sioux City IA,Saint Cloud MN,Sioux City IA,262
Great Falls MT Ogden UT,Great Falls MT,Ogden UT,436.2
Miami FL Duluth MN,Miami FL,Duluth MN,1668.8
Burlington ONT Tacoma WA,Burlington ONT,Tacoma WA,2954.7
Stamford CT Beaumont TX,Stamford CT,Beaumont TX,1610.1
Boston MA Troy NY,Boston MA,Troy NY,183.6
Bismarck ND Providence RI,Bismarck ND,Providence RI,2058.4
Trois-Rivieres QC Fargo ND,Trois-Rivieres QC,Fargo ND,1666.3
Hamilton ON Flint MI,Hamilton ON,Flint MI,259.8
Wichita KS Phoenix AZ,Wichita KS,Phoenix AZ,1059.6
Bloomington IL New York NY,Bloomington IL,New York NY,1035.7
Gulfport MS Hamilton ON,Gulfport MS,Hamilton ON,1087.9
Lethbridge AB Medicine Hat AB,Lethbridge AB,Medicine Hat AB,146.1
Knoxville TN Billings MT,Knoxville TN,Billings MT,1828.9
Winston-Salem NC Gadsden AL,Winston-Salem NC,Gadsden AL,423.4
Saint John's NF Yuma AZ,Saint John's NF,Yuma AZ,4397.2
Miami FL Hamilton ON,Miami FL,Hamilton ON,1202.3
Augusta ME San Diego CA,Augusta ME,San Diego CA,3370.1
Lexington KY Mobile AL,Lexington KY,Mobile AL,561
Fresno CA Saint Paul MN,Fresno CA,Saint Paul MN,1928.4
Vancouver BC Lubbock TX,Vancouver BC,Lubbock TX,1826.5
Pierre SD Terre Haute IN,Pierre SD,Terre Haute IN,955.9
Calgary AB San Francisco CA,Calgary AB,San Francisco CA,1089.1
Great Falls MT Halifax NS,Great Falls MT,Halifax NS,3307.1
Ottawa ON Jackson MS,Ottawa ON,Jackson MS,1329.3
Dayton OH Roanoke VA,Dayton OH,Roanoke VA,340.3
Walla Walla WA Portland OR,Walla Walla WA,Portland OR,301.7
West Palm Beach FL Green Bay WI,West Palm Beach FL,Green Bay WI,1347.7
Dodge City KS Lancaster PA,Dodge City KS,Lancaster PA,1645.9
Columbus GA Butte MT,Columbus GA,Butte MT,2120.9
Erie PA Sheridan WY,Erie PA,Sheridan WY,1865.7
Texarkana TX Sheridan WY,Texarkana TX,Sheridan WY,1188.7
Dayton OH Salina KS,Dayton OH,Salina KS,929.4
Portland OR Santa Barbara CA,Portland OR,Santa Barbara CA,794.3
Lubbock TX Peterborough ON,Lubbock TX,Peterborough ON,1782.2
Salina KS Pensacola FL,Salina KS,Pensacola FL,924.2
Ashland KY Sarasota FL,Ashland KY,Sarasota FL,769.9
Salem OR Billings MT,Salem OR,Billings MT,1005.9
Charlotte NC Nome AK,Charlotte NC,Nome AK,6183.2
Reading PA Montgomery AL,Reading PA,Montgomery AL,903.8
Dawson YT Timmins ON,Dawson YT,Timmins ON,4131.1
Greensboro NC Charlottetown PE,Greensboro NC,Charlottetown PE,1351
New Orleans LA Joplin MO,New Orleans LA,Joplin MO,580.3
Juneau AK Charleston SC,Juneau AK,Charleston SC,4157.6
Provo UT Saginaw MI,Provo UT,Saginaw MI,1927
Greensboro NC Omaha NE,Greensboro NC,Omaha NE,1171.7
Milwaukee WI Quebec City QC,Milwaukee WI,Quebec City QC,1208.4
Wheeling WV Albany NY,Wheeling WV,Albany NY,513.4
Racine WI Flint MI,Racine WI,Flint MI,283.7
Rapid City SD Carson City NV,Rapid City SD,Carson City NV,1192
Nashville TN Central Islip NY,Nashville TN,Central Islip NY,991.4
Central Islip NY Kenosha WI,Central Islip NY,Kenosha WI,1017.7
Medicine Hat AB Pittsfield MA,Medicine Hat AB,Pittsfield MA,2641.6
Lima OH Kenosha WI,Lima OH,Kenosha WI,286.6
Grand Junction CO San Antonio TX,Grand Junction CO,San Antonio TX,962.6
Columbus OH Greenville SC,Columbus OH,Greenville SC,355.4
Pasadena CA Wheeling WV,Pasadena CA,Wheeling WV,2617.8
North Bay ON Denver CO 1,North Bay ON,Denver CO,1832.8
Sherbrooke QC Indianapolis IN,Sherbrooke QC,Indianapolis IN,1073.7
Dallas TX Anchorage AK,Dallas TX,Anchorage AK,4162
Hamilton OH Asheville NC,Hamilton OH,Asheville NC,296.9
Santa Cruz CA Saint John NB,Santa Cruz CA,Saint John NB,3921.6
Moncton NB Nome AK,Moncton NB,Nome AK,7074.7
Indianapolis IN Nome AK,Indianapolis IN,Nome AK,5736.2
Sioux City IA Cheyenne WY 1,Sioux City IA,Cheyenne WY,599.3
Indianapolis IN Portsmouth NH,Indianapolis IN,Portsmouth NH,1087.9
Portland OR Hilo HI,Portland OR,Hilo HI,2904
Calgary AB Portland OR,Calgary AB,Portland OR,711.9
Columbus OH Phoenix AZ,Columbus OH,Phoenix AZ,2058.7
Ann Arbor MI Berkeley CA,Ann Arbor MI,Berkeley CA,2680.6
Hartford CT Sheridan WY,Hartford CT,Sheridan WY,2377.2
Meriden CT Concord NH,Meriden CT,Concord NH,144.9
Montreal QC Cambridge MA,Montreal QC,Cambridge MA,300.7
Anchorage AK Pocatello ID 1,Anchorage AK,Pocatello ID,2891.8
Baton Rouge LA Rochester NY,Baton Rouge LA,Rochester NY,1282.8
Calgary AB Nashville TN,Calgary AB,Nashville TN,2146.7
Hamilton OH Greensboro NC,Hamilton OH,Greensboro NC,401.8
Sheboygan WI Little Rock AR,Sheboygan WI,Little Rock AR,697.9
Quebec City QC Phoenix AZ,Quebec City QC,Phoenix AZ,3004.3
Saginaw MI Cheyenne WY,Saginaw MI,Cheyenne WY,1450.5
Saint John NB Bay City MI,Saint John NB,Bay City MI,1249.3
Yellowknife NT Billings MT,Yellowknife NT,Billings MT,1223.4
Sherbrooke QC Quebec City QC,Sherbrooke QC,Quebec City QC,232.8
San Juan PR Orlando FL,San Juan PR,Orlando FL,1264
Fairbanks AK Knoxville TN,Fairbanks AK,Knoxville TN,4838.6
Hartford CT Savannah GA 1,Hartford CT,Savannah GA,896.2
Provo UT Central Islip NY 1,Provo UT,Central Islip NY,2667.4
Phoenix AZ Medicine Hat AB,Phoenix AZ,Medicine Hat AB,1148.8
Lansing MI Waterloo IA,Lansing MI,Waterloo IA,538.3
Cedar Rapids IA Toronto ON,Cedar Rapids IA,Toronto ON,853.6
Waterloo IA Cleveland OH,Waterloo IA,Cleveland OH,738.9
Marshall TX Jackson MS,Marshall TX,Jackson MS,289.5
Saginaw MI Moose Jaw SK,Saginaw MI,Moose Jaw SK,1567.5
Baltimore MD Wilmington DE,Baltimore MD,Wilmington DE,80.1
Cincinnati OH Tallahassee FL,Cincinnati OH,Tallahassee FL,602.9
Saginaw MI Little Rock AR,Saginaw MI,Little Rock AR,831.3
Ottawa ON Great Falls MT,Ottawa ON,Great Falls MT,2442.2
Gallup NM Baltimore MD,Gallup NM,Baltimore MD,2235.2
Ft Wayne IN Cambridge MA,Ft Wayne IN,Cambridge MA,972.7
South Bend IN Charlotte NC,South Bend IN,Charlotte NC,581.9
Billings MT Kitchener ON,Billings MT,Kitchener ON,1949.3
Nome AK Thunder Bay ON,Nome AK,Thunder Bay ON,5373.8
Omaha NE Dubuque IA,Omaha NE,Dubuque IA,374.3
Chicago IL Madison WI,Chicago IL,Madison WI,147.6
Lancaster PA Santa Cruz CA,Lancaster PA,Santa Cruz CA,3166.4
Pensacola FL Marshall TX,Pensacola FL,Marshall TX,515.4
Pierre SD Shreveport LA,Pierre SD,Shreveport LA,936.8
Pocatello ID Macon GA,Pocatello ID,Macon GA,2108
Lexington KY San Juan PR,Lexington KY,San Juan PR,1852.2
Salem OR Paducah KY,Salem OR,Paducah KY,2440.4
Fresno CA Prince Rupert BC,Fresno CA,Prince Rupert BC,1418.6
Rochester MN San Antonio TX,Rochester MN,San Antonio TX,1091.1
Hamilton ON Salt Lake City UT 1,Hamilton ON,Salt Lake City UT,2224.5
Shreveport LA Amarillo TX,Shreveport LA,Amarillo TX,588.6
Minneapolis MN Wilkes-Barre PA,Minneapolis MN,Wilkes-Barre PA,1228.4
Ft Worth TX Utica NY,Ft Worth TX,Utica NY,1686.1
Quebec City QC San Diego CA,Quebec City QC,San Diego CA,3351.6
Columbia MO Rochester NY,Columbia MO,Rochester NY,1057.6
Toledo OH Great Falls MT,Toledo OH,Great Falls MT,1959
Johnstown PA Stamford CT,Johnstown PA,Stamford CT,199.1
Seattle WA Ashland KY,Seattle WA,Ashland KY,2814.2
Pierre SD Birmingham AL,Pierre SD,Birmingham AL,1199.2
Eau Claire WI Saint Paul MN,Eau Claire WI,Saint Paul MN,110.6
Victoria BC Boise ID,Victoria BC,Boise ID,608.3
Orlando FL Hamilton OH,Orlando FL,Hamilton OH,782
Juneau AK Thunder Bay ON,Juneau AK,Thunder Bay ON,3190.6
Nome AK Laredo TX,Nome AK,Laredo TX,5221.8
Montpelier VT Columbus OH,Montpelier VT,Columbus OH,779
Oklahoma City OK Thunder Bay ON 1,Oklahoma City OK,Thunder Bay ON,1066.1
Guelph ON Lincoln NE,Guelph ON,Lincoln NE,1149
San Juan PR Grand Rapids MI,San Juan PR,Grand Rapids MI,2166
Gary IN Lancaster PA,Gary IN,Lancaster PA,770.4
Quebec City QC Niagara Falls ON,Quebec City QC,Niagara Falls ON,659.6
Reno NV Bakersfield CA,Reno NV,Bakersfield CA,292.4
Meriden CT Bakersfield CA,Meriden CT,Bakersfield CA,3221.2
Augusta ME Bangor ME,Augusta ME,Bangor ME,77.1
Miami FL Asheville NC,Miami FL,Asheville NC,698.3
Eureka CA Lafayette IN,Eureka CA,Lafayette IN,2576.5
Minot ND South Bend IN,Minot ND,South Bend IN,1133.8
Schenectady NY Yuma AZ,Schenectady NY,Yuma AZ,2896.2
Sacramento CA Tallahassee FL,Sacramento CA,Tallahassee FL,2632.1
Pittsburgh PA San Jose CA,Pittsburgh PA,San Jose CA,2902.9
Rockford IL Key West FL,Rockford IL,Key West FL,1324.2
Berkeley CA Kitchener ON,Berkeley CA,Kitchener ON,2919.9
Timmins ON Columbia SC,Timmins ON,Columbia SC,1006.9
Tulsa OK Halifax NS,Tulsa OK,Halifax NS,2324.1
Durham NC Jersey City NJ,Durham NC,Jersey City NJ,466.9
Rapid City SD Binghamtom NY,Rapid City SD,Binghamtom NY,1892.1
Charleston SC West Palm Beach FL,Charleston SC,West Palm Beach FL,418.9
Yakima WA New York NY,Yakima WA,New York NY,3238.5
Indianapolis IN Columbus OH,Indianapolis IN,Columbus OH,218.7
Paterson NJ London ON,Paterson NJ,London ON,507.4
Madison WI Canton OH,Madison WI,Canton OH,576.2
Harrisburg PA Ann Arbor MI,Harrisburg PA,Ann Arbor MI,492.5
Kansas City KS Portsmouth VA,Kansas City KS,Portsmouth VA,1276.2
El Paso TX Waterloo IA,El Paso TX,Waterloo IA,1226.8
Canton OH Marshall TX,Canton OH,Marshall TX,1063.3
Erie PA Santa Cruz CA 1,Erie PA,Santa Cruz CA,2930
Tulsa OK Champaign IL,Tulsa OK,Champaign IL,601.4
Daytona Beach FL Eau Claire WI,Daytona Beach FL,Eau Claire WI,1298.4
Miami FL Saint Paul MN,Miami FL,Saint Paul MN,1596.5
Akron OH Belleville ON,Akron OH,Belleville ON,361.7
Indianapolis IN Butte MT,Indianapolis IN,Butte MT,1872.7
Spartanburg NC Birmingham AL,Spartanburg NC,Birmingham AL,350.7
Rapid City SD Wilkes-Barre PA,Rapid City SD,Wilkes-Barre PA,1899.8
Lafayette IN Little Rock AR 1,Lafayette IN,Little Rock AR,551.7
Indianapolis IN Sioux City IA 1,Indianapolis IN,Sioux City IA,742.4
Elizabeth NJ Huntsville AL 1,Elizabeth NJ,Huntsville AL,958.3
Charleston WV Montreal QC,Charleston WV,Montreal QC,734.9
Binghamtom NY Oklahoma City OK,Binghamtom NY,Oklahoma City OK,1561.1
Wilmington NC Pocatello ID,Wilmington NC,Pocatello ID,2457.5
Akron OH Urbana IL,Akron OH,Urbana IL,467
Portland ME Memphis TN,Portland ME,Memphis TN,1488.7
Enid OK Charlottetown PE,Enid OK,Charlottetown PE,2497
Tulsa OK Churchill MB,Tulsa OK,Churchill MB,1566.1
New BritainCT Dubuque IA,New BritainCT,Dubuque IA,1237.1
Kansas City MO Charleston WV,Kansas City MO,Charleston WV,896
Reading PA Providence RI,Reading PA,Providence RI,328.4
Brockton MA Boston MA,Brockton MA,Boston MA,19.2
Orlando FL Indianapolis IN,Orlando FL,Indianapolis IN,843.3
Beaumont TX Halifax NS,Beaumont TX,Halifax NS,2348.1
Eugene OR Norfolk VA,Eugene OR,Norfolk VA,3271.8
Cedar Rapids IA Montreal QC,Cedar Rapids IA,Montreal QC,1250
Sudbury ON Key West FL,Sudbury ON,Key West FL,1526.4
Pittsburgh PA Greenville SC,Pittsburgh PA,Greenville SC,420.2
Minneapolis MN Joplin MO,Minneapolis MN,Joplin MO,552.3
Montreal QC Eugene OR,Montreal QC,Eugene OR,3398.2
Youngstown OH Lethbridge AB 1,Youngstown OH,Lethbridge AB,2308.3
Sheboygan WI Bridgeport CT,Sheboygan WI,Bridgeport CT,1018.3
Churchill MB Atlantic City NJ,Churchill MB,Atlantic City NJ,1905.9
San Bernardino CA Cincinnati OH,San Bernardino CA,Cincinnati OH,2295.3
Lexington KY Meriden CT,Lexington KY,Meriden CT,842.8
Victoria BC Racine WI,Victoria BC,Racine WI,2496.5
Bakersfield CA Hamilton ON,Bakersfield CA,Hamilton ON,2753.9
Yakima WA Grand Junction CO,Yakima WA,Grand Junction CO,976.5
Cincinnati OH Phoenix AZ,Cincinnati OH,Phoenix AZ,1948.6
Houston TX Youngstown OH 1,Houston TX,Youngstown OH,1293.4
Pocatello ID Fresno CA,Pocatello ID,Fresno CA,659.8
Montreal QC Bridgeport CT,Montreal QC,Bridgeport CT,316.2
Bay City MI Cincinnati OH,Bay City MI,Cincinnati OH,308.8
Cedar Rapids IA Erie PA,Cedar Rapids IA,Erie PA,798.7
Savannah GA Evansville IN,Savannah GA,Evansville IN,603.9
Orlando FL Columbus OH,Orlando FL,Columbus OH,797.2
Cleveland OH Reno NV,Cleveland OH,Reno NV,2637.2
Tulsa OK Ann Arbor MI,Tulsa OK,Ann Arbor MI,947.1
Moose Jaw SK Halifax NS,Moose Jaw SK,Halifax NS,2929.7
Youngstown OH San Antonio TX 1,Youngstown OH,San Antonio TX,1483.4
Hamilton OH Augusta GA,Hamilton OH,Augusta GA,446.9
Zanesville OH Lexington KY,Zanesville OH,Lexington KY,217.2
Gallup NM Springfield IL,Gallup NM,Springfield IL,1352.3
Juneau AK Enid OK,Juneau AK,Enid OK,2943.8
Trois-Rivieres QC New Haven CT,Trois-Rivieres QC,New Haven CT,349
Orlando FL Thunder Bay ON,Orlando FL,Thunder Bay ON,1476.3
Kansas City MO Santa Cruz CA,Kansas City MO,Santa Cruz CA,1902.4
El Paso TX Jackson MS,El Paso TX,Jackson MS,1127
Durham NC Salina KS,Durham NC,Salina KS,1307.8
Racine WI Cleveland OH,Racine WI,Cleveland OH,429.1
White Plains NY Montpelier VT,White Plains NY,Montpelier VT,237.5
Bowling Green KY Tallahassee FL,Bowling Green KY,Tallahassee FL,476.8
Thunder Bay ON Santa Barbara CA,Thunder Bay ON,Santa Barbara CA,2309.5
Juneau AK Gainesville FL,Juneau AK,Gainesville FL,4108
Provo UT Bloomington IL,Provo UT,Bloomington IL,1566.1
Baltimore MD Peoria IL,Baltimore MD,Peoria IL,901.8
Belleville ON Winnipeg MB,Belleville ON,Winnipeg MB,1432.9
Worcester MA Roanoke VA,Worcester MA,Roanoke VA,659.7
Natchez MS Greenville SC,Natchez MS,Greenville SC,662.7
Richmond VA Corpus Christi TX,Richmond VA,Corpus Christi TX,1533.5
Biloxi MS Ft Wayne IN,Biloxi MS,Ft Wayne IN,785.8
Utica NY Omaha NE,Utica NY,Omaha NE,1436.2
Churchill MB Washington DC,Churchill MB,Washington DC,1806.3
Concord NH Racine WI,Concord NH,Racine WI,1122.9
Daytona Beach FL Gainesville FL,Daytona Beach FL,Gainesville FL,95
Halifax NS Atlanta GA,Halifax NS,Atlanta GA,1634.9
Waco TX Santa Barbara CA,Waco TX,Santa Barbara CA,1570.8
Yakima WA Central Islip NY,Yakima WA,Central Islip NY,3293
Phoenix AZ Allentown PA,Phoenix AZ,Allentown PA,2575.7
Yakima WA Montpelier VT,Yakima WA,Montpelier VT,3315.6
Terre Haute IN Las Vegas NV,Terre Haute IN,Las Vegas NV,1929
Columbia MO Marshall TX,Columbia MO,Marshall TX,464.5
Ft Worth TX Eau Claire WI,Ft Worth TX,Eau Claire WI,926.9
Shreveport LA Flint MI,Shreveport LA,Flint MI,1004.2
Syracuse NY Dayton OH,Syracuse NY,Dayton OH,600.5
Santa Fe NM Peoria IL,Santa Fe NM,Peoria IL,1181.4
Honolulu HI Oklahoma City OK,Honolulu HI,Oklahoma City OK,4282.6
Dodge City KS Dodge City KS,Dodge City KS,Dodge City KS,0
Cincinnati OH Ft Wayne IN,Cincinnati OH,Ft Wayne IN,143.7
Little Rock AR Vancouver BC,Little Rock AR,Vancouver BC,2356.5
Johnstown PA Anchorage AK,Johnstown PA,Anchorage AK,5286.2
Charleston SC Mobile AL,Charleston SC,Mobile AL,578.7
Port Arthur TX Spartanburg NC,Port Arthur TX,Spartanburg NC,899.4
Raleigh NC Newark NJ,Raleigh NC,Newark NJ,461.4
Marshall TX Abilene TX,Marshall TX,Abilene TX,370.6
Reading PA Louisville KY,Reading PA,Louisville KY,694.4
Portsmouth NH Bay City MI,Portsmouth NH,Bay City MI,907.7
San Diego CA Houston TX,San Diego CA,Houston TX,1519.6
Bowling Green KY Baton Rouge LA,Bowling Green KY,Baton Rouge LA,556.9
Tucson AZ Saint Catherines ON,Tucson AZ,Saint Catherines ON,2321.3
Quebec City QC Gary IN 1,Quebec City QC,Gary IN,1219.5
Bismarck ND Pasadena CA,Bismarck ND,Pasadena CA,1484.6
Urbana IL Saint Louis MO,Urbana IL,Saint Louis MO,171.5
Trenton NJ Elizabeth NJ,Trenton NJ,Elizabeth NJ,48
Steubenville OH Manchester NH,Steubenville OH,Manchester NH,659.7
Oakland CA Calgary AB,Oakland CA,Calgary AB,1082
Bloomington IL Erie PA,Bloomington IL,Erie PA,625.9
Worcester MA Honolulu HI,Worcester MA,Honolulu HI,6119.8
Lincoln NE Harrisburg PA,Lincoln NE,Harrisburg PA,1367.3
Joplin MO Peoria IL,Joplin MO,Peoria IL,421.9
Bowling Green KY Augusta GA,Bowling Green KY,Augusta GA,393
Moncton NB Allentown PA,Moncton NB,Allentown PA,838
North Bay ON Minneapolis MN,North Bay ON,Minneapolis MN,958.6
Bay City MI Helena MT,Bay City MI,Helena MT,1955.8
Medicine Hat AB Philadelphia PA,Medicine Hat AB,Philadelphia PA,2553.4
Anchorage AK Saint Joseph MO,Anchorage AK,Saint Joseph MO,4082.5
Juneau AK Dawson YT,Juneau AK,Dawson YT,513
Daytona Beach FL Topeka KS,Daytona Beach FL,Topeka KS,1219.6
Syndey NS Jackson MS,Syndey NS,Jackson MS,2292.1
Burlington ONT Montpelier VT,Burlington ONT,Montpelier VT,505.8
Pittsfield MA Springfield MA,Pittsfield MA,Springfield MA,51.3
Belleville ON Milwaukee WI,Belleville ON,Milwaukee WI,736.5
Cincinnati OH Timmins ON,Cincinnati OH,Timmins ON,684
Bismarck ND San Bernardino CA,Bismarck ND,San Bernardino CA,1439
Gary IN Santa Cruz CA,Gary IN,Santa Cruz CA,2417.6
Saint Cloud MN Madison WI,Saint Cloud MN,Madison WI,371.2
Colorado Springs CO Port Arthur TX,Colorado Springs CO,Port Arthur TX,973.4
Biloxi MS Quebec City QC,Biloxi MS,Quebec City QC,1754.1
Louisville KY Colorado Springs CO 1,Louisville KY,Colorado Springs CO,1327.7
Beaumont TX Lafayette IN,Beaumont TX,Lafayette IN,871.1
Brattleboro VT Green Bay WI,Brattleboro VT,Green Bay WI,1074.5
Baton Rouge LA New BritainCT,Baton Rouge LA,New BritainCT,1487.2
Biloxi MS Iowa City IA,Biloxi MS,Iowa City IA,799.5
Savannah GA North Bay ON,Savannah GA,North Bay ON,997.9
Gulfport MS Spartanburg NC,Gulfport MS,Spartanburg NC,587.4
Pasadena CA Albany NY,Pasadena CA,Albany NY,3122.7
Sacramento CA Battle Creek MI,Sacramento CA,Battle Creek MI,2522.4
Key West FL Stamford CT,Key West FL,Stamford CT,1274.3
Sacramento CA Topeka KS,Sacramento CA,Topeka KS,1784
Pasadena CA Kitchener ON,Pasadena CA,Kitchener ON,2687.1
New BritainCT Lincoln NE,New BritainCT,Lincoln NE,1651.5
Saint John's NF Chattanooga TN,Saint John's NF,Chattanooga TN,2411.5
Yuma AZ Pensacola FL,Yuma AZ,Pensacola FL,1900.4
Pierre SD Dodge City KS 1,Pierre SD,Dodge City KS,467.7
Bowling Green KY Fairbanks AK,Bowling Green KY,Fairbanks AK,4650.5
Erie PA Burlington VT,Erie PA,Burlington VT,501.8
Tucson AZ Churchill MB,Tucson AZ,Churchill MB,2171.4
Chattanooga TN Portland ME,Chattanooga TN,Portland ME,1198.5
Rochester MN Phoenix AZ,Rochester MN,Phoenix AZ,1539
Montpelier VT Churchill MB,Montpelier VT,Churchill MB,1789.9
Oakland CA Greenville SC,Oakland CA,Greenville SC,2762.8
Sudbury ON Saint Catherines ON,Sudbury ON,Saint Catherines ON,262.5
Atlanta GA Dallas TX,Atlanta GA,Dallas TX,860.2
Detroit MI El Paso TX,Detroit MI,El Paso TX,1776.8
Saginaw MI Tampa FL,Saginaw MI,Tampa FL,1074
Ogden UT Chattanooga TN,Ogden UT,Chattanooga TN,1891.1
Laredo TX Regina SK,Laredo TX,Regina SK,1623.7
Manchester NH Pocatello ID,Manchester NH,Pocatello ID,2832.2
Concord NH Raleigh NC,Concord NH,Raleigh NC,710.4
Niagara Falls ON Chattanooga TN 1,Niagara Falls ON,Chattanooga TN,715
Memphis TN Lexington KY,Memphis TN,Lexington KY,432
New Orleans LA Ottawa ON,New Orleans LA,Ottawa ON,1438.7
Jackson MI Wilkes-Barre PA,Jackson MI,Wilkes-Barre PA,592.7
Calgary AB Great Falls MT,Calgary AB,Great Falls MT,312.5
Augusta GA Joplin MO,Augusta GA,Joplin MO,901.6
Johnstown PA Corpus Christi TX,Johnstown PA,Corpus Christi TX,1692.6
Hartford CT Berkeley CA,Hartford CT,Berkeley CA,3436.7
Rockford IL Phoenix AZ,Rockford IL,Phoenix AZ,1700.8
Kitchener ON Nome AK,Kitchener ON,Nome AK,6051.9
Biloxi MS Jackson MS,Biloxi MS,Jackson MS,159.2
Albany NY Lincoln NE,Albany NY,Lincoln NE,1588.1
Columbus OH Montreal QC,Columbus OH,Montreal QC,740.9
Paducah KY Billings MT,Paducah KY,Billings MT,1500.7
Kalamazoo MI Green Bay WI,Kalamazoo MI,Green Bay WI,227.9
Dayton OH Kitchener ON,Dayton OH,Kitchener ON,366.8
Providence RI Albuquerque NM,Providence RI,Albuquerque NM,2478.9
Sault Ste Marie ON Baton Rouge LA,Sault Ste Marie ON,Baton Rouge LA,1199.3
Flint MI Texarkana TX,Flint MI,Texarkana TX,975.3
Lawrence MA Ann Arbor MI,Lawrence MA,Ann Arbor MI,868.6
Pasadena CA Duluth MN,Pasadena CA,Duluth MN,1999.7
Springfield MO Saint John NB,Springfield MO,Saint John NB,1974.7
Richmond VA Allentown PA,Richmond VA,Allentown PA,251.2
Medicine Hat AB Indianapolis IN,Medicine Hat AB,Indianapolis IN,1839
Moncton NB Muncie IN,Moncton NB,Muncie IN,1487.9
Flint MI Raleigh NC,Flint MI,Raleigh NC,609.9
Nashville TN Lexington KY,Nashville TN,Lexington KY,203.1
Atlantic City NJ San Antonio TX,Atlantic City NJ,San Antonio TX,1799.4
Madison WI Ogden UT,Madison WI,Ogden UT,1564.8
Sarasota FL Canton OH,Sarasota FL,Canton OH,933.6
Saginaw MI Fredericton NB,Saginaw MI,Fredericton NB,1215.4
Brandon MB Toronto ON,Brandon MB,Toronto ON,1485.1
Saint Joseph MO Alert NT,Saint Joseph MO,Alert NT,3713.2
Boston MA Binghamtom NY,Boston MA,Binghamtom NY,336.1
Spokane WA Yuma AZ,Spokane WA,Yuma AZ,1049.8
Victoria BC Windsor ON,Victoria BC,Windsor ON,2830.6
Flagstaff AZ Amarillo TX,Flagstaff AZ,Amarillo TX,678.5
Duluth MN Pierre SD,Duluth MN,Pierre SD,593.6
Waco TX Austin TX,Waco TX,Austin TX,97.7
Provo UT Trenton NJ,Provo UT,Trenton NJ,2550.6
Rochester MN Omaha NE,Rochester MN,Omaha NE,306.4
Bangor ME Wichita KS,Bangor ME,Wichita KS,2033.5
Augusta GA Natchez MS 1,Augusta GA,Natchez MS,674.7
Tacoma WA Cleveland OH,Tacoma WA,Cleveland OH,2843.4
Sioux Falls SD Memphis TN,Sioux Falls SD,Memphis TN,740.3
Reading PA Atlanta GA,Reading PA,Atlanta GA,740.9
Calgary AB Charleston SC,Calgary AB,Charleston SC,2674.6
Lancaster PA Lincoln NE,Lancaster PA,Lincoln NE,1407.8
Waterloo IA Wilkes-Barre PA,Waterloo IA,Wilkes-Barre PA,1140.7
Calgary AB Battle Creek MI,Calgary AB,Battle Creek MI,2083.3
Gulfport MS Zanesville OH,Gulfport MS,Zanesville OH,822.7
Portsmouth VA Chicago IL,Portsmouth VA,Chicago IL,857.5
New Orleans LA Flagstaff AZ,New Orleans LA,Flagstaff AZ,1534.2
Saint Petersburg FL Butte MT,Saint Petersburg FL,Butte MT,2417.1
Daytona Beach FL Alert NT,Daytona Beach FL,Alert NT,3904.3
Stockton CA Marshall TX,Stockton CA,Marshall TX,1897.4
Springfield MA Yakima WA,Springfield MA,Yakima WA,3325.3
Salt Lake City UT Laredo TX,Salt Lake City UT,Laredo TX,1253.3
Durham NC Louisville KY,Durham NC,Louisville KY,499.1
Central Islip NY Saskatoon SK,Central Islip NY,Saskatoon SK,2444.5
Ft Smith AR Gainesville FL,Ft Smith AR,Gainesville FL,923.5
Macon GA Bloomington IL 1,Macon GA,Bloomington IL,655.1
Ft Worth TX Portsmouth VA,Ft Worth TX,Portsmouth VA,1480
Cedar Rapids IA Huntsville AL,Cedar Rapids IA,Huntsville AL,612.4
Elizabeth NJ Pensacola FL,Elizabeth NJ,Pensacola FL,1143.9
Honolulu HI Fresno CA,Honolulu HI,Fresno CA,2839.7
Billings MT Abilene TX,Billings MT,Abilene TX,1102.8
Ashland KY Eureka CA,Ashland KY,Eureka CA,2873.6
Eureka CA Rochester NY,Eureka CA,Rochester NY,3220.3
Regina SK Lexington KY,Regina SK,Lexington KY,1638.6
Stockton CA Brockton MA,Stockton CA,Brockton MA,3485.2
Sioux City IA Springfield OH,Sioux City IA,Springfield OH,888
Pensacola FL Cheyenne WY,Pensacola FL,Cheyenne WY,1424
Seattle WA Prince Rupert BC,Seattle WA,Prince Rupert BC,726.2
San Francisco CA Pittsfield MA,San Francisco CA,Pittsfield MA,3412.9
Greensboro NC New York NY,Greensboro NC,New York NY,512.5
Columbia MO Tampa FL,Columbia MO,Tampa FL,1021.6
Portsmouth VA Champaign IL,Portsmouth VA,Champaign IL,855.9
Pensacola FL Sherbrooke QC,Pensacola FL,Sherbrooke QC,1492.5
Fresno CA Lihue HI,Fresno CA,Lihue HI,2920.3
Gulfport MS Saint Paul MN,Gulfport MS,Saint Paul MN,1044.5
Columbus GA Louisville KY,Columbus GA,Louisville KY,403.8
Galveston TX San Jose CA,Galveston TX,San Jose CA,1952.9
